FeatureID	FIELD_PA	EXP_PA	TYPE_PA	Taxon
18d6169781c2142dae9e236a65a891ab	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_1;Acantharea_1_X;Acantharea_1_XX;Acantharea_1_XX_sp.;
18d7434382c53a054409bf69a4dfffa1	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa
193295fd44237dc670f2416289e16616	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Nematoda;Chromadorea;Chromadorea_X
196ed99209c879f8fb9380888fd5f8b5	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea
199586a8dfb307166bd6c88e466ad445	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Prymnesiaceae;Prymnesium;Prymnesium_polylepis;
199dcbb9f1f6f2f7801d3f37f671b571	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-2;MAST-2C;MAST-2C_X;MAST-2C_XX;MAST-2C_XX_sp.;
19e117dd5251e468dcb9009c4a4de472	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;
19e6caeee370633c1f8cb85fa3d3f1c4	Piccard only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Vampyrellida;Vampyrellida_X
19f5c6eaabe3e55c9c0fd3361ac9aea7	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
1a00b3f9b7f6bbade1297e5d93818880	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
1a1b9fc5e63e14acd311b92e3f0b59e2	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Katablepharidophyta;Katablepharidaceae;Katablepharidales;Katablepharidales_X;Katablepharidales_XX;Katablepharidales_XX_sp.;
1a581eb5b55e015aa8a8f31715d9e539	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida
1a5e75c0955b8bafd1b773c719aaca1f	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
1a8588029b2ebe05e09b58d35dbf1b58	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB14;Labyrinthulomycetes_X_LAB14_X;Labyrinthulomycetes_X_LAB14_X_sp.;
1a9c81f9dd36cd8e4d3d627e0d765bd3	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II
1ada3c0becf35a794c5cb50ffd8a62f0	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;
1b1e24d7d3ca7c1d7793a887f88872ab	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
1b5f589f53cd436badf39fc77c6f05ea	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
1b6190cdaca01fd81d057a08f8e047ff	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;
1b68578627c5c143cd6759bf56283f9a	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata
1c045a3a946208dd01dedcd2d9915eeb	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida
1c435ca9012ab101c0b2671e91b45544	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;
1c98b912bddd7cb770a8edbffea04388	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X
1cb5b85ca1abdb1de7364a6c7002d4e1	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Plagiopylea
1cc326fb97ea518e5f0d29fcabe552b5	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Telonemia;Telonemia_X;Telonemia_XX;Telonemia-Group-2;Telonemia-Group-2_X;Telonemia-Group-2_X_sp.;
1cdef2283368425f2e9899cdfb67d2af	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;
1d45d4a82e29b829fd6755020dbfdde0	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-1;Dino-Group-II-Clade-1_X;Dino-Group-II-Clade-1_X_sp.;
1dbeaf70743513bf88c4fcb42501f6c7	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_3;Acantharea_3a;Acantharea_3a_X;Acantharea_3a_X_sp.;
1dd8b340555775694102aac7f6d1da32	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II
1de4cc66305e61523da88569bfdfaeee	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Hypotrichia;Oxytrichidae;Oxytrichidae_X;Oxytrichidae_X_sp.;
1de6a46e942e29827ffe000fd7326a81	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae
1dfecbafc0570564da4f3e58c0d0c2d6	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-8;MAST-8B;MAST-8B_X;MAST-8B_XX;MAST-8B_XX_sp.;
1e0ed08fdb7c7b88d0316638ae50374e	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
1e23d574ecf7a7182406fe076c8c17d8	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
1e397b1e0f1801f0f58fa98cf415cbb6	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae
1e52c86db3bc52701072299086fb67a0	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Plagiopylea;Plagiopylea_X;Trimyemidae;Trimyema;Trimyema_sp.;
1e584ba32ed2c31d3462d460b799aa80	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
1ee9a4aca7a5364d4b14aab3c7954999	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
1f0c9b1750d1724d7e0dc680363bfd64	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-15;Dino-Group-II-Clade-15_X;Dino-Group-II-Clade-15_X_sp.;
1f1712db16b90f16b773738c4de73511	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Marimonadida_XX;Marimonadida_XX_sp.;
1f40d513c11f7c1ba9e49538b906c9f7	Shared across	Shared	Cosmo	Unassigned
1f4ca55e1a969e22c35ac6e325c72300	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1B;MAST-1B_X;MAST-1B_XX;MAST-1B_XX_sp.;
1f6436433733ffd9e1c3fa1199597326	Piccard only	Shared	Cosmo	Unassigned
1f66df5c6908a9b75cc58bc590041353	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Acantharea;Acantharea_4
1f7e1e45d4d1ca54e1853393cf98f176	VonDamm only	Shared	Cosmo	Unassigned
1f854f3a83c7c03dc88303978686c39a	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Platyhelminthes;Turbellaria;Polycladida
1f9efc2ed5c306f4d6942412384b24b0	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
1fa61db048161588b8f10f5327c1a082	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Pentapharsodinium;Pentapharsodinium_sp.;
200802303eb5f453f62bfb921b941a85	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1D;MAST-1D_X;MAST-1D_XX;MAST-1D_XX_sp.;
200c468ae18094f3be008a2f03eaff0d	Shared across	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
2050c405da8b91a37e6d935f96430631	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IVb;RAD-B_X_Group-IVb_X;RAD-B_X_Group-IVb_X_sp.;
20a53da02486bd368cf726062be9164c	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;
20fd25608dda9c80c53c2393bff4b780	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-IVe;RAD-B_X_Group-IVe_X;RAD-B_X_Group-IVe_X_sp.;
211418dfaf31c5d4a21f83d426f43c71	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Granofilosea;Filosa-Granofilosea_X;Novel-Gran-234;Novel-Gran-234_X;Novel-Gran-234_X_sp.;
213782d871e7988943bf278c3191f221	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;
21378618eac851d904cd6bb18d3ad817	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Phyllopharyngea;Cyrtophoria_8;Dysteriidae
217e1817e3d68897a127cb758189eeb0	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
21db22ebc7cfea13a50904a42402c104	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Peritrichia_2;Sessilida
222fd2552fc22f567c8baf175afcbc09	VonDamm only	Shared	Vent only	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1B;MAST-1B_X;MAST-1B_XX;MAST-1B_XX_sp.;
2235c13f0ecffd5620a262d9528cb299	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;Labyrinthulomycetes;Labyrinthulomycetes_X;Labyrinthulomycetes_X_LAB14;Labyrinthulomycetes_X_LAB14_X;Labyrinthulomycetes_X_LAB14_X_sp.;
2264bbaaaf2842187dd712effbf8ac91	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;Stephanoecidae_Group_H_X;Stephanoecidae_Group_H_X_sp.;
22c28b3c4869f967e5cbbcc6a78ea6c6	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bolidophyceae;Parmales;Parmales_env_2;Parmales_env_2_X;Parmales_env_2_X_sp.;
22cbc6299d73a4f2ee9dae3007962633	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi;MAST-1;MAST-1B;MAST-1B_X;MAST-1B_XX;MAST-1B_XX_sp.;
23046b979b658c9a7a894f0b046d1d68	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
235423937302e7c1344076672c0a5364	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II
235a22b73fb31a788d780f31306b12a5	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta
236d0d235d14aba355f55674914a317e	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
23933c7a69cb963048f636bd771019ee	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;
23cce0ef680b5bf8284d9c01dd4eb1c0	Piccard only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
2416d0701adb7f55e6f0ff5a2a79615c	Shared across	Shared	Cosmo	Eukaryota;Archaeplastida;Chlorophyta;Mamiellophyceae;Mamiellales;Mamiellaceae;Micromonas;Micromonas_commoda_A1;
2424e662871ff496bb6d84d29f657463	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Fungi;Chytridiomycota;Chytridiomycotina;Chytridiomycetes;Chytridiomycetes_X;Chytridiomycetes_X_sp.;
244d8f10c4adb1865ca91dcc3ca50686	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-III;RAD-B_X_Group-III_X;RAD-B_X_Group-III_X_sp.;
249c2e50f068feeb6e907b30ce09be84	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-11;MAST-11_X;MAST-11_XX;MAST-11_XXX;MAST-11_XXX_sp.;
24a153df40db1c1216a5cc6c0e4e978f	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
24e6d514c53b40484022df86171c75e7	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-4;MAST-4D;MAST-4D_X;MAST-4D_XX;MAST-4D_XX_sp.;
2523686837d0d5088e046c6772a40165	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X
25427a0880d595ab25199e887c3f2d1c	VonDamm only	Shared	Vent only	Eukaryota;Stramenopiles;Opalozoa;MAST-3;MAST-3I;MAST-3I_X;MAST-3I_XX;MAST-3I_XX_sp.;
254943b4cfade16e5e81e40abc2ddedf	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-III;Dino-Group-III_X;Dino-Group-III_XX;Dino-Group-III_XX_sp.;
25691f64fa0dca6eae3f9b289e777cac	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-1;Dino-Group-I-Clade-1_X;Dino-Group-I-Clade-1_X_sp.;
2573fd5daf97eb5e907cd86cfa6567e7	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Metazoa;Cnidaria;Cnidaria_X;Hydrozoa;Hydrozoa_X;Hydrozoa_X_sp.;
258b13ec49a390b99ea5b09705072777	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
25f9a48f0a8c2ca669228240d2735aee	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea;Marimonadida;Marimonadida_X;Marimonadida_XX;Marimonadida_XX_sp.;
26ba25d3754f4d4b68c13d91d47f71ba	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;Apostomatia
26f5edcb5861eaa473ba77c31c1ca78b	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;MOCH-2;MOCH-2_X;MOCH-2_XX;MOCH-2_XXX;MOCH-2_XXX_sp.;
27166429efd6fe86aa6c4b68b3973e7e	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Pseudofungi
2775705d7678b59df5867a96c19f1370	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-10;MAST-10_X;MAST-10_XX;MAST-10_XXX;MAST-10_XXX_sp.;
282ebe09756f504761cfc0e1e850f5bf	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-Ic;RAD-B_X_Group-Ic_X;RAD-B_X_Group-Ic_X_sp.;
282f8bd3bd1c49cbd897ec243e694ccb	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-B;RAD-B_X;RAD-B_X_Group-II;RAD-B_X_Group-II_X;RAD-B_X_Group-II_X_sp.;
28407d72fa1aa8a4114838fdc767183d	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Dictyochophyceae;Dictyochophyceae_X;Rhizochromulinales;Rhizochromulina
2853b6b642be9cf7dd50fafc8b6cb8d0	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Ciliophora;Nassophorea;Nassophorea_X;Discotrichidae;NASSO_1;NASSO_1_sp.;
285ee9fecb19e2be06f55e451b3a97c6	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-I;Chrysophyceae_Clade-I_X;Chrysophyceae_Clade-I_X_sp.;
286b365561e455f8ae76f2f855e55df3	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X
28d99d958042d4680ecd7b04dbed8ab3	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Oligohymenophorea;OLIGO5;OLIGO5_X;OLIGO5_XX;OLIGO5_XX_sp.;
292d086173da5d874b3f732e15f36ba7	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gymnodinium;Gymnodinium_sp.;
29cf6fa80893348180736963a10ca7d0	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II
29dbe30a40fca8422cf36afc58d1fb58	Piccard only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X
29f2cbebb97f148a5c69d6bffb900251	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-C;Chrysophyceae_Clade-C_X;Chrysophyceae_Clade-C_X_sp.;
2a2f13f3f0165f79d5e6ff905797f18b	VonDamm only	Shared	Vent only	Eukaryota;Rhizaria;Radiolaria;RAD-A;RAD-A_X
2a816ba88abde5449badca5d4d7ec9bc	Shared across	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Endomyxa_X;Endo4-lineage;Endo4-lineage_X;Endo4-lineage_X_sp.;
2aab320473bc6576d1710775ada46fd9	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
2abc7a577e2783620f0216119022e924	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-7;Dino-Group-II-Clade-7_X;Dino-Group-II-Clade-7_X_sp.;
2acdc2447794be254d041fc498770a91	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-3;Dino-Group-II-Clade-3_X;Dino-Group-II-Clade-3_X_sp.;
2b4eae1e65a27cee034155c7b910b23f	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-21;Dino-Group-II-Clade-21_X;Dino-Group-II-Clade-21_X_sp.;
2b9e36b7c542168ac3e105a2a430d82d	VonDamm only	Shared	Cosmo	Unassigned
2bb9e3f03a057b8625c2c0c2ce2520ea	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Polar-centric-Mediophyceae
2bc41a6713cbcfb13d363c79f6f3a164	Piccard only	Shared	Cosmo	Eukaryota;Rhizaria;Cercozoa;Filosa-Imbricatea
2c00ca0c367d756c80506335a850d9cf	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-5;Dino-Group-I-Clade-5_X;Dino-Group-I-Clade-5_X_sp.;
2c50a4a6ea22e0d36a62a80dac47a872	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Tintinnida;Tintinnidae;Tintinnidae_X;Tintinnidae_X_sp.;
2c6e14d0d5d6d9f9968b90e4825b7a8c	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate
2c82b0561a5dddb263ce3d63d27f7583	Shared across	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Acanthoecida;Stephanoecidae_Group_H;Stephanoecidae_Group_H_X;Stephanoecidae_Group_H_X_sp.;
2ca02633875fe19956e85499b5ce5cfc	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-2;Dino-Group-I-Clade-2_X;Dino-Group-I-Clade-2_X_sp.;
2cac5fd445127ae723de441de2b2e07a	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Heterotrichea;Heterotrichea_X;Peritromidae;Peritromus;Peritromus_sp.;
2cc4d7607f0eed2e5b45610314ee5daa	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Pentapharsodinium;Pentapharsodinium_sp.;
2ccf1f15767862d5c6819988bf8e33ff	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Isochrysidales;Noelaerhabdaceae
2ce9a6ded8ac8fa9c9b6ea3be9bd06ad	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Raphid-pennate_X;Raphid-pennate_X_sp.;
2d23997d19aaa0b7c01bfd4bc9740c07	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;RAD-C;RAD-C_X;RAD-C_Xb;RAD-C_Xb_X;RAD-C_Xb_X_sp.;
2d7a6aee8bf78c8bcfa03aff5ac6fbb3	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Dinophyceae_X;Dinophyceae_XX;Dinophyceae_XXX;Dinophyceae_XXX_sp.;
2dd1bfef5174d7b3e9b1480bb9f1bd76	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II
2dfb2c3bc55b4583ceef75bc5765e125	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I-Clade-4;Dino-Group-I-Clade-4_X;Dino-Group-I-Clade-4_X_sp.;
2e37399712b3d14e53fd7730abc63e4f	Piccard only	Shared	Cosmo	Unassigned
2e390fd50a1b1f2fb990c52f20a98139	Shared across	Shared	Cosmo	Eukaryota;Hacrobia;Haptophyta;Prymnesiophyceae;Prymnesiales;Chrysochromulinaceae;Chrysochromulina;Chrysochromulina_sp.;
2e5f1792bc276619595a496f92733c79	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Chrysophyceae;Chrysophyceae_X;Chrysophyceae_Clade-G;Chrysophyceae_Clade-G_X;Chrysophyceae_Clade-G_X_sp.;
2ecf6370dd2825dbb7eb76477ac155b2	VonDamm only	Shared	Vent only	Unassigned
2ee17a24171f5d40966211c0962c0c49	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-I;Dino-Group-I_X;Dino-Group-I_XX;Dino-Group-I_XX_sp.;
2eeac6d6de5fbc149c0d512a539fcf60	VonDamm only	Shared	Vent only	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-20;Dino-Group-II-Clade-20_X;Dino-Group-II-Clade-20_X_sp.;
2ef8898c3e10b74ad8591b172c70790f	VonDamm only	Shared	Cosmo	Eukaryota;Opisthokonta;Choanoflagellida;Choanoflagellatea;Choanoflagellatea_X;Choanoflagellatea_X_Group_L;Choanoflagellatea_X_Group_L_X;Choanoflagellatea_X_Group_L_X_sp.;
2f0a13d61f6d4dcacd2ad259133bcc94	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_sp.;
2f300374ea23f2e1c9d5550edfdec790	Shared across	Shared	Cosmo	Eukaryota;Stramenopiles;Ochrophyta;Bacillariophyta;Bacillariophyta_X;Raphid-pennate;Raphid-pennate_X;Raphid-pennate_X_sp.;
2f37c2fc017b6161a477281ecc79c053	VonDamm only	Shared	Cosmo	Eukaryota;Stramenopiles;Sagenista;MAST-8
2f4bc7cabbe6f086de0409686170c440	VonDamm only	Shared	Cosmo	Eukaryota;Rhizaria;Radiolaria;Polycystinea;Nassellaria;Lophophaenidae
2f530a11d8ef2e05c6ad41ad27b93f19	VonDamm only	Shared	Vent only	Eukaryota;Rhizaria;Cercozoa;Endomyxa;Endomyxa_X;Endo4-lineage;Endo4-lineage_X;Endo4-lineage_X_sp.;
2f67f9b2c15579c135909370da150031	VonDamm only	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Syndiniales;Dino-Group-II;Dino-Group-II-Clade-10-and-11;Dino-Group-II-Clade-10-and-11_X;Dino-Group-II-Clade-10-and-11_X_sp.;
2f6f887552e00b1d84aa42e91eb00c73	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Ciliophora;Spirotrichea;Strombidiida
2fa9b827204a1d3d905718078b9109d9	Shared across	Shared	Cosmo	Eukaryota;Alveolata;Dinoflagellata;Dinophyceae
