DATE	SAMPLE	EXP-ID	vol (ml)	Mag (x)	FOV	"<20um, no FLP"	">20um, no FLP"	"<20um, w FLP [comma sep #/cell]"	">20um, w FLP [comma sep #/cell)"	Notes	Data compiled
9/25/20	VD-Plume	T40-Rep3	150	100	3						
9/25/20	VD-Plume	T40-Rep3	150	100	4			3			
9/25/20	VD-Plume	T40-Rep3	150	100	5						
9/25/20	VD-Plume	T40-Rep3	150	100	6						
9/25/20	VD-Plume	T40-Rep3	150	100	7						
9/25/20	VD-Plume	T40-Rep3	150	100	8						
9/25/20	VD-Plume	T40-Rep3	150	100	9			"2,3"			
9/25/20	VD-Plume	T40-Rep3	150	100	10						
9/25/20	VD-Plume	T40-Rep3	150	100	11						
9/25/20	VD-Plume	T40-Rep3	150	100	12	1					
9/25/20	VD-Plume	T40-Rep3	150	100	13						
9/25/20	VD-Plume	T40-Rep3	150	100	14	1					
9/25/20	VD-Plume	T40-Rep3	150	100	15						
9/25/20	VD-Plume	T40-Rep3	150	100	16						
9/25/20	VD-Plume	T40-Rep3	150	100	17						
9/25/20	VD-Plume	T40-Rep3	150	100	18						
9/25/20	VD-Plume	T40-Rep3	150	100	19						
9/25/20	VD-Plume	T40-Rep3	150	100	20						
9/25/20	VD-Plume	T40-Rep3	150	100	21						
9/25/20	VD-Plume	T40-Rep3	150	100	22						
9/25/20	VD-Plume	T40-Rep3	150	100	23						
9/25/20	VD-Plume	T40-Rep3	150	100	24			1			
9/25/20	VD-Plume	T40-Rep3	150	100	25						
9/25/20	VD-Plume	T40-Rep3	150	100	26	1					
9/25/20	VD-Plume	T40-Rep3	150	100	27	1					
9/25/20	VD-Plume	T40-Rep3	150	100	28						
9/25/20	VD-Plume	T40-Rep3	150	100	29	1					
9/25/20	VD-Plume	T40-Rep3	150	100	30						
4/16/20	VD-X18	T0-Rep1	50	100	1						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	2						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	3	1					6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	4						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	5						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	6	1					6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	7						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	8	2					6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	9						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	10						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	11	1					6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	12	1					6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	13						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	14						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	15						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	16						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	17	1					6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	18						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	19						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	20		1				6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	21						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	22						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	23	1					6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	24						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	25						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	26	1					6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	27						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	28						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	29						6/7/20
4/16/20	VD-X18	T0-Rep1	50	100	30						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	1	2					6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	2						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	3						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	4	1		1			6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	5						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	6						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	7						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	8						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	9	1			2		6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	10	2					6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	11						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	12						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	13						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	14						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	15						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	16						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	17			3			6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	18	1					6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	19	4					6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	20				2		6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	21						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	22	1					6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	23	1		1			6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	24						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	25						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	26						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	27		1				6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	28						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	29						6/7/20
4/16/20	VD-X18	T0-Rep2	50	100	30	1					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	1						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	2	2					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	3	2					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	4	1					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	5						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	6	1					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	7						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	8						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	9						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	10						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	11						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	12						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	13						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	14						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	15						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	16						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	17						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	18						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	19	1	1				6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	20	2					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	21						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	22						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	23	1					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	24						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	25						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	26	1					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	27			2			6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	28						6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	29	1					6/7/20
4/16/20	VD-X18	T15-Rep1	50	100	30	1					6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	1	4		"1,2"			6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	2						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	3						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	4	1		1			6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	5						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	6			2			6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	7	1					6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	8	1					6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	9			2			6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	10						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	11	1					6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	12						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	13	1					6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	14			1			6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	15						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	16	1		1			6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	17						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	18				2		6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	19	1					6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	20						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	21						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	22						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	23				2		6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	24	1					6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	25						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	26						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	27						6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	28			3			6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	29	1					6/7/20
4/16/20	VD-X18	T15-Rep2	50	100	30	1		2			6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	1				3		6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	2						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	3	1					6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	4						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	5						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	6	1					6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	7						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	8						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	9						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	10						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	11			1			6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	12						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	13						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	14			3			6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	15						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	16		1				6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	17	1					6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	18						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	19						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	20	1					6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	21	1		2			6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	22			1			6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	23						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	24	1					6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	25						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	26						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	27						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	28				1		6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	29						6/7/20
4/16/20	VD-X18	T20-Rep1	50	100	30						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	1						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	2	2					6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	3						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	4	2					6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	5						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	6						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	7	1		2			6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	8						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	9						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	10	1					6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	11	1		1			6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	12			1			6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	13						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	14						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	15						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	16						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	17						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	18						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	19						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	20				4		6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	21			4			6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	22	2					6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	23						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	24			1			6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	25	1					6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	26	1	1				6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	27						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	28	2					6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	29						6/7/20
4/16/20	VD-X18	T20-Rep2	50	100	30	1					6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	1	1					6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	2	1		2			6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	3						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	4						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	5						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	6						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	7						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	8	2					6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	9						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	10						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	11						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	12						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	13						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	14						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	15	2					6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	16						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	17						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	18						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	19						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	20			1			6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	21						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	22						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	23	1					6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	24						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	25						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	26						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	27						6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	28	1					6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	29	2					6/7/20
4/16/20	VD-X18	T40-Rep1	50	100	30						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	1						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	2						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	3						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	4	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	5						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	6	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	7						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	8	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	9				2		6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	10	2					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	11						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	12						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	13			1			6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	14						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	15	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	16						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	17						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	18	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	19	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	20	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	21	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	22						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	23						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	24						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	25	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	26			1			6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	27						6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	28	1		2			6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	29	1					6/7/20
4/16/20	VD-X18	T40-Rep2	50	100	30						6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	1	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	2	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	3	2		1		repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	4					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	5					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	6	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	7					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	8	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	9					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	10	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	11	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	12	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	13					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	14					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	15					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	16	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	17					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	18					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	19					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	20					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	21	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	22	1				repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	23					repeat this count	6/7/20
4/2/20	VD-BSW	T0-Rep1	150	100	24					repeat this count	6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	1	2					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	2						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	3	1					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	4	1					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	5				3		6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	6						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	7						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	8	1					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	9	1					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	10			1			6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	11	2					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	12	1					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	13						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	14						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	15						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	16	1					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	17		1				6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	18	1	1				6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	19						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	20						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	21			1			6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	22			"3,4"			6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	23	1					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	24						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	25	1			1	imaged - what is size?	6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	26	1					6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	27						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	28			2			6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	29						6/7/20
6/5/20	VD-BSW	T10-Rep2	150	100	30						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	1			1			6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	2				1		6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	3						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	4						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	5						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	6						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	7	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	8	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	9						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	10	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	11						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	12		1				6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	13			2			6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	14						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	15						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	16	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	17	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	18						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	19						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	20	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	21	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	22						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	23	2					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	24						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	25	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	26	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	27	1					6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	28			1			6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	29						6/7/20
6/5/20	VD-BSW	T15-Rep2	150	100	30	1					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	1			6		"vent sites underestimated because of pressure and change in conditions, while in BSW, slightly less dramatic of a change in conditions."	6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	2						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	3	1					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	4						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	5			2			6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	6	1					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	7						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	8		1				6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	9	1					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	10	2					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	11			4			6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	12						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	13	1					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	14		1				6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	15						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	16		1				6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	17						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	18						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	19	1					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	20						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	21						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	22	1					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	23			1			6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	24						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	25	1					6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	26			1			6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	27						6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	28			1	5		6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	29		1				6/7/20
6/5/20	VD-BSW	T20-Rep2	150	100	30	1					6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	1				2		6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	2			2			6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	3						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	4						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	5						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	6	1					6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	7			1			6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	8						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	9		1				6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	10	1					6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	11	1					6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	12						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	13						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	14	1					6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	15		1	1			6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	16						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	17						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	18	1			1		6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	19	1		1			6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	20						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	21						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	22		1				6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	23						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	24	1					6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	25						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	26						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	27						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	28						6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	29	1					6/7/20
6/5/20	VD-BSW	T40-Rep2	150	100	30						6/7/20
8/17/20	VD-BSW	T0-Rep2	150	100	1	2					
